asset,signal_number,signal_timestamp,entry_timestamp,exit_timestamp,current_close,entry_open,exit_close,mean_final_pred_close,forecast_return,upside_probability,position,gross_return,net_return,ret_24,ret_72,ret_168,ret_288,atr_24_pct,atr_72_pct,vol_24,vol_72,volume_ratio_24,rsi_14,above_sma_72,above_sma_168,above_sma_288,atr_24_pct_pct,atr_72_pct_pct,vol_24_pct,vol_72_pct,volume_ratio_24_pct,rsi_14_pct,path_max_up,path_max_down,split
btc_5m,11,2026-01-28 01:55:00,2026-01-28 02:00:00,2026-01-28 03:55:00,89359.8,89359.9,89079.8,89160.834375,-0.002226567483365,0.2,-1,0.0031345155936833,0.0017345155936833,0.0018274198177512524,0.01110795547765786,0.01597064866050979,0.009474577247684524,0.0011809001363028836,0.00151906176553165,0.0007681584289037901,0.0010556899141188228,0.7363157200825954,54.92614001284512,True,True,True,0.4273972602739726,0.5315068493150685,0.3589041095890411,0.5616438356164384,0.3178082191780822,0.5753424657534246,0.0005606541636684614,-0.004713523627488336,train
btc_5m,12,2026-01-28 03:55:00,2026-01-28 04:00:00,2026-01-28 05:55:00,89079.8,89079.9,89050.9,89097.5046875,0.0001987508671999,0.6,1,-0.0003255504328136,-0.0017255504328136,-0.0031334000299910736,0.00045148450801657525,0.012901215757085138,0.003788442208790155,0.0011740877280820078,0.0012168708406519824,0.0007237476994839686,0.0007617538804151641,0.31174226761120366,50.539039529565976,False,True,True,0.4465753424657534,0.3780821917808219,0.3232876712328767,0.30684931506849317,0.019178082191780823,0.473972602739726,0.0005399646833910143,-0.0031207938042139283,train
btc_5m,13,2026-01-28 05:55:00,2026-01-28 06:00:00,2026-01-28 07:55:00,89050.9,89050.9,89106.9,89155.646875,0.001176258465664,0.8,1,0.0006288538352785,-0.0007711461647214,-0.0003244282093135542,-0.0016357089043553819,0.011944345328057437,0.007089704152718701,0.0010068679822438737,0.0011221110623250263,0.0007588105442226586,0.0007447362595497903,0.8382059370835517,55.43493585224829,False,True,True,0.32054794520547947,0.33424657534246577,0.4547945205479452,0.28493150684931506,0.4602739726027397,0.6410958904109589,0.003466556766972717,0.0,train
btc_5m,14,2026-01-28 07:55:00,2026-01-28 08:00:00,2026-01-28 09:55:00,89106.9,89106.8,89542.6,89257.2625,0.0016874394687729,0.8,1,0.0048907603011218,0.0034907603011218,0.0006288538352785533,-0.0028301316699456125,0.018274963231807106,0.009337060757159232,0.0010060014058021055,0.0010619890890105714,0.0008007574316931324,0.0007539422495561264,1.3194387150083304,44.15050936575629,True,True,True,0.3315068493150685,0.3013698630136986,0.5561643835616439,0.33424657534246577,0.8054794520547945,0.3643835616438356,0.00501196317228314,-0.003085061970579228,train
btc_5m,15,2026-01-28 09:55:00,2026-01-28 10:00:00,2026-01-28 11:55:00,89542.6,89542.6,90035.5,89302.715625,-0.0026789972035657,0.0,-1,-0.0055046424830191,-0.0069046424830191,0.004889632564930579,0.005195341704853362,0.013176341197649544,0.01923444671086183,0.0012871434006457897,0.001096529597209724,0.0009305699248227349,0.000826902183200276,1.389513130503328,75.16051748921996,True,True,True,0.6876712328767123,0.39452054794520547,0.7178082191780822,0.5616438356164384,0.8328767123287671,0.9342465753424658,0.006472896699448061,-0.0029047626492865186,train
btc_5m,16,2026-01-28 11:55:00,2026-01-28 12:00:00,2026-01-28 13:55:00,90035.5,90034.1,90220.0,89542.178125,-0.0054791929294556,0.0,-1,-0.0020647732359182,-0.0034647732359182,0.005504642483019184,0.011056597968128301,0.011184910983427443,0.02365297748510309,0.0014418386821494513,0.0012391871354447237,0.0010056337246019845,0.0009077831184050555,2.252561575082509,75.49145691714114,True,True,True,0.7205479452054795,0.5945205479452055,0.726027397260274,0.6191780821917808,0.958904109589041,0.9315068493150684,0.004544944637642878,-0.0032820897859811016,train
btc_5m,17,2026-01-28 13:55:00,2026-01-28 14:00:00,2026-01-28 15:55:00,90220.0,90220.1,89444.5,90176.93125,-0.0004773747506096,0.4,-1,0.0085967539384239,0.0071967539384239,0.0020491917077152255,0.012491737452430707,0.011471263543086696,0.025866107530598592,0.001697886647454388,0.0014714186310007668,0.0008641702017654628,0.0009241228507108253,1.0882621542198305,69.59990613633624,True,True,True,0.7178082191780822,0.6657534246575343,0.5808219178082191,0.6082191780821918,0.6547945205479452,0.8191780821917808,1.3300805474569799e-05,-0.015159593039688612,train
btc_5m,18,2026-01-28 15:55:00,2026-01-28 16:00:00,2026-01-28 17:55:00,89444.5,89444.4,90142.6,89524.7015625,0.0008966628747435,0.6,1,0.0078059666116605,0.0064059666116605,-0.008595655065395724,-0.0010955679196271717,0.0009478535090723383,0.016417082766097213,0.0024152780029329255,0.00185975039767057,0.0015783980461613492,0.0012000918942816977,0.45194825590176163,46.19327282434576,False,True,True,0.8876712328767123,0.7890410958904109,0.9232876712328767,0.7698630136986301,0.049315068493150684,0.40273972602739727,0.012696155376971774,-0.002658634861433362,train
btc_5m,19,2026-01-28 17:55:00,2026-01-28 18:00:00,2026-01-28 19:55:00,90142.6,90143.1,89369.0,90330.2703125,0.0020819269967805,0.6,1,-0.0085874570543946,-0.0099874570543946,0.007804839872770364,0.0011895307961860002,0.011930875462226043,0.03011049313374725,0.0024493136430499955,0.0021817437654955128,0.002003390039289373,0.0015590166315463257,1.947115133071453,64.04415454089329,True,True,True,0.8602739726027397,0.8767123287671232,0.989041095890411,0.8986301369863013,0.9342465753424658,0.7095890410958904,1.8858903232610302e-05,-0.01297825346587822,train
btc_5m,20,2026-01-28 19:55:00,2026-01-28 20:00:00,2026-01-28 21:55:00,89369.0,89369.1,89369.3,89615.415625,0.0027572830064116,0.6,1,2.2379099711145045e-06,-0.0013977620900288,-0.008581957920006822,-0.009432498337397455,0.0035721143750373496,0.01121205366487854,0.002850634261694024,0.0025794894078359234,0.0016664206977121912,0.0017640962571465475,1.0044566704393618,44.761018001241325,False,False,True,0.9726027397260274,1.0,0.8328767123287671,1.0,0.6109589041095891,0.3506849315068493,0.00564848476710611,-0.006051308561907942,train
btc_5m,21,2026-01-28 21:55:00,2026-01-28 22:00:00,2026-01-28 23:55:00,89369.3,89369.3,89261.3,89306.6015625,-0.0007015657222334,0.4,-1,0.0012084686799606,-0.0001915313200393,3.3568687130003383e-06,-0.0008407448194130973,0.0029447775649249497,0.0037028468232112033,0.0021290402110493503,0.00248339070451361,0.001450813863290889,0.0017206202938806654,0.674005277639782,66.2448761361612,False,False,False,0.6547945205479452,0.9205479452054794,0.684931506849315,0.9287671232876712,0.2328767123287671,0.7698630136986301,0.0007765530221226502,-0.003116282660824199,train
btc_5m,22,2026-01-28 23:55:00,2026-01-29 00:00:00,2026-01-29 01:55:00,89261.3,89261.8,88561.8,89246.51875,-0.0001655952803734,0.2,-1,0.0078421004281786,0.0064421004281786,-0.001208468679960606,-0.009776731534257954,-0.0031415214657604107,0.0007231201119322073,0.0010219527761004383,0.002002547576609348,0.000737498196293525,0.001335364987008994,0.6677275985375506,49.82133040132001,False,False,False,0.10136986301369863,0.589041095890411,0.1178082191780822,0.6054794520547945,0.2273972602739726,0.4520547945205479,0.0005287816288714886,-0.008436979760659158,train
btc_5m,23,2026-01-29 01:55:00,2026-01-29 02:00:00,2026-01-29 03:55:00,88561.8,88561.7,88003.9,88618.5703125,0.000641024826731,0.6,1,-0.0062984337473197,-0.0076984337473197,-0.007836542824269821,-0.009032214750081091,-0.01636798818243912,-0.008930190085474687,0.0015970015665143923,0.0015918262727270716,0.0010152977713010838,0.0011013896760601616,1.0771720707294394,25.922002888781975,False,False,False,0.5808219178082191,0.4547945205479452,0.5808219178082191,0.4657534246575342,0.7013698630136986,0.0410958904109589,0.0017874543962006495,-0.010238060019173045,train
btc_5m,24,2026-01-29 03:55:00,2026-01-29 04:00:00,2026-01-29 05:55:00,88003.9,88004.0,88149.4,88405.5359375,0.0045638424831173,1.0,1,0.0016521976273804,0.0002521976273804,-0.006299555790419853,-0.0152781771816497,-0.024563289736200478,-0.012077934615928765,0.001965774622867104,0.0015364849360842822,0.0012363033060579505,0.0010097051824026534,0.3827811959201306,62.209159931422526,False,False,False,0.7068493150684931,0.4410958904109589,0.684931506849315,0.41643835616438357,0.00821917808219178,0.8164383561643835,0.004192991227671472,-0.0016124267078768684,train
btc_5m,25,2026-01-29 05:55:00,2026-01-29 06:00:00,2026-01-29 07:55:00,88149.4,88149.3,88311.0,88297.2015625,0.0016767166027222,1.0,1,0.0018343877943443,0.0004343877943443,0.0016533358180716995,-0.01245668615626272,-0.014479369888590221,-0.01012342379470621,0.0009852118486720597,0.0015174049208881038,0.000747355186719122,0.0010201089185296512,0.9684594243175275,46.59006118489679,False,False,False,0.04657534246575343,0.41643835616438357,0.16986301369863013,0.4520547945205479,0.6493150684931507,0.4465753424657534,0.0026931580852032067,-0.0001849135500793242,train
btc_5m,26,2026-01-29 07:55:00,2026-01-29 08:00:00,2026-01-29 09:55:00,88311.0,88310.9,87850.4,88390.215625,0.0008970074509403,0.6,1,-0.0052145318414827,-0.0066145318414827,0.0018332512756751296,-0.0028319207604181607,-0.020318916916086338,-0.008931968231416398,0.0008256332733181844,0.0012559936537413963,0.0004850639447654925,0.0008818837807538992,1.3022672017653982,53.61661945231348,True,False,False,0.030136986301369864,0.3013698630136986,0.0027397260273972603,0.3013698630136986,0.8273972602739726,0.6301369863013698,0.0016758973127892762,-0.005232649650269594,train
btc_5m,27,2026-01-29 09:55:00,2026-01-29 10:00:00,2026-01-29 11:55:00,87850.4,87850.4,87795.2,87902.2203125,0.000589869966443,0.8,1,-0.0006283409068142,-0.0020283409068142,-0.005215658298513226,-0.0017442408802337273,-0.016992469424520817,-0.018898267416849746,0.0013765351855730445,0.0010650207625690993,0.0013311545355152337,0.0009220609265132209,0.5478931454692483,40.812302839116555,False,False,False,0.4520547945205479,0.06301369863013699,0.7589041095890411,0.3780821917808219,0.1178082191780822,0.29863013698630136,0.0020136504785408516,-0.0015867884494549234,train
btc_5m,28,2026-01-29 11:55:00,2026-01-29 12:00:00,2026-01-29 13:55:00,87795.2,87795.1,88006.5,87622.4390625,-0.0019677720137319,0.2,-1,-0.0024078792552202,-0.0038078792552202,-0.0006283409068142953,-0.00401817822923356,-0.01761343101042534,-0.024882407494821512,0.001005797203795515,0.0010712272551473443,0.0006424824309183688,0.0008938875449972882,0.8414485196307752,49.132352941176244,False,False,False,0.1863013698630137,0.14520547945205478,0.07397260273972603,0.2465753424657534,0.4712328767123288,0.5123287671232877,0.003888599705450524,-0.00022780314618919828,train
btc_5m,29,2026-01-29 13:55:00,2026-01-29 14:00:00,2026-01-29 15:55:00,88006.5,88006.4,84897.9,87783.2953125,-0.0025362295682705,0.4,-1,0.0353212948149225,0.0339212948149225,0.002406737498177547,-0.0034480415803240794,-0.014057603911213468,-0.024534471292396387,0.0009702408344837972,0.0011159055802065093,0.0007651512404910115,0.0009564151394280929,0.8693200171725636,53.330138955438244,True,False,False,0.1232876712328767,0.2054794520547945,0.273972602739726,0.4547945205479452,0.4849315068493151,0.6246575342465753,0.0003306577703441338,-0.04170492146025728,train
btc_5m,30,2026-01-29 15:55:00,2026-01-29 16:00:00,2026-01-29 17:55:00,84897.9,84898.0,84220.5,84933.946875,0.0004245908909408,0.4,-1,0.0079801644326132,0.0065801644326132,-0.035322390959758754,-0.033608270423356124,-0.04137111034328578,-0.05083152122265766,0.004252902604186905,0.002099597150093095,0.002993615279910573,0.001939176903362749,1.0030181982657072,16.216535805505572,False,False,False,1.0,0.7945205479452054,1.0,1.0,0.5808219178082191,0.03287671232876712,0.008222808546726634,-0.01116162924921682,train
btc_5m,31,2026-01-29 17:55:00,2026-01-29 18:00:00,2026-01-29 19:55:00,84220.5,84218.7,83979.4,84265.8984375,0.0005390426024542,0.6,1,-0.0028414117054763,-0.0042414117054763,-0.007978995946896106,-0.04071634895757392,-0.04299127652297219,-0.06569701783618409,0.0035139405884949035,0.002938302168448033,0.002080649535405522,0.0022264553867229046,2.063079318215249,37.44521783964949,False,False,False,0.9315068493150684,1.0,0.8684931506849315,0.9972602739726028,0.9232876712328767,0.273972602739726,0.004471690966495689,-0.010465609181808722,train
btc_5m,32,2026-01-29 19:55:00,2026-01-29 20:00:00,2026-01-29 21:55:00,83979.4,83979.5,84491.0,84307.0296875,0.0039013101724947,1.0,1,0.0060907721527276,0.0046907721527276,-0.0028627234461918727,-0.04575912006499527,-0.047306050863647364,-0.060307265382850916,0.0032075326409413195,0.003676993008602911,0.0019062406778767823,0.002419681883606794,0.6864144038029839,53.72624014835396,False,False,False,0.8547945205479452,1.0,0.7863013698630137,0.9917808219178083,0.28493150684931506,0.7013698630136986,0.007657821253996611,-0.002274364577069421,train
btc_5m,33,2026-01-29 21:55:00,2026-01-29 22:00:00,2026-01-29 23:55:00,84491.0,84490.1,84604.7,84361.675,-0.0015306363991431,0.2,-1,-0.0013563719299656,-0.0027563719299656,0.0060919701736379395,-0.004792815841145548,-0.043256219497004866,-0.05458585890233003,0.0019196817807024867,0.0028701610559441685,0.0012420533524772316,0.0017716887366546852,0.6568027517966302,69.84644913627668,True,False,False,0.5068493150684932,0.8657534246575342,0.46301369863013697,0.7561643835616438,0.28493150684931506,0.9643835616438357,0.0024831311597453,-0.0025920196567408293,train
btc_5m,34,2026-01-29 23:55:00,2026-01-30 00:00:00,2026-01-30 01:55:00,84604.7,84604.8,82437.0,84105.7703125,-0.0058971864151754,0.0,-1,0.0256226597072506,0.0242226597072506,0.0013457054597529883,0.004561834707701662,-0.036945762341434984,-0.052168184868470524,0.0010778065521182987,0.002059578250380906,0.000849626146820391,0.0013907556301537268,0.4384943503806092,63.96964055563502,True,False,False,0.2410958904109589,0.5287671232876713,0.3041095890410959,0.5178082191780822,0.049315068493150684,0.873972602739726,0.0010945005484321868,-0.042150090774991544,train
btc_5m,35,2026-01-30 01:55:00,2026-01-30 02:00:00,2026-01-30 03:55:00,82437.0,82436.9,82640.9,82999.003125,0.0068173650787874,1.0,1,0.0024746199820711,0.0010746199820711,-0.025621508024967876,-0.018366408905040932,-0.061030671380667756,-0.06915848593863272,0.004008111244546333,0.002360590511542159,0.003275196767314289,0.0021352635936721966,0.7424613784118559,17.09000098577212,False,False,False,0.9561643835616438,0.6712328767123288,1.0,0.8712328767123287,0.3506849315068493,0.0547945205479452,0.003196384143508535,-0.016012246942813224,train
btc_5m,36,2026-01-30 03:55:00,2026-01-30 04:00:00,2026-01-30 05:55:00,82640.9,82640.8,82873.6,82315.61875,-0.0039360806815994,0.0,-1,-0.0028170104839255,-0.0042170104839255,0.0024734039327001245,-0.02189700678178752,-0.060968223938004606,-0.06094048104686267,0.002768907405413016,0.0026235159856949995,0.0017277385163870721,0.002231561008267387,0.7550791711002661,81.08057755006932,False,False,False,0.7534246575342466,0.7835616438356164,0.726027397260274,0.8767123287671232,0.3835616438356164,0.989041095890411,0.0079887900407547,-1.4520672597551076e-05,train
btc_5m,37,2026-01-30 05:55:00,2026-01-30 06:00:00,2026-01-30 07:55:00,82873.6,82873.5,82771.2,82407.8109375,-0.0056204757908429,0.2,-1,0.0012344114825607,-0.0001655885174392,0.0028157970206037497,-0.020461038216552874,-0.02384393489120451,-0.05985066262504324,0.0017541271687646523,0.0028340850805724897,0.001333063563861566,0.0023103145092595425,0.8144058186433053,46.852685927716834,False,False,False,0.5643835616438356,0.8602739726027397,0.6821917808219178,0.936986301369863,0.4657534246575342,0.4849315068493151,0.00234936378938988,-0.010273489112925027,train
btc_5m,38,2026-01-30 07:55:00,2026-01-30 08:00:00,2026-01-30 09:55:00,82771.2,82771.2,82320.5,82212.8921875,-0.0067451941315336,0.0,-1,0.0054451306734709,0.0040451306734709,-0.0012356166499344345,0.004054004876451023,-0.01720839938019847,-0.06273057716479269,0.0022318048628830567,0.0022508835601432902,0.0015490351360708942,0.00152508592879813,0.7166395943075998,64.33411606843337,True,False,False,0.6958904109589041,0.5589041095890411,0.7123287671232876,0.5232876712328767,0.3452054794520548,0.8328767123287671,0.002035732235366794,-0.007924253846748552,train
btc_5m,39,2026-01-30 09:55:00,2026-01-30 10:00:00,2026-01-30 11:55:00,82320.5,82320.6,83104.7,81594.3171875,-0.0088214091568928,0.0,-1,-0.009524954871563,-0.010924954871563,-0.005445130673470966,-0.0038770148921417613,-0.019753653872259136,-0.0629467822571097,0.002097391698706075,0.002035776156742382,0.0011233482294185622,0.001334856288494647,0.9038302628357088,33.72165591845216,False,False,False,0.6301369863013698,0.5068493150684932,0.3863013698630137,0.4520547945205479,0.5287671232876713,0.21643835616438356,0.011576689188368405,-0.002339633093053295,train
btc_5m,40,2026-01-30 11:55:00,2026-01-30 12:00:00,2026-01-30 13:55:00,83104.7,83104.8,82704.8,82560.1421875,-0.0065526716599662,0.2,-1,0.0048131997189091,0.0034131997189091,0.009526181206382267,0.002788584060545052,-0.01640766472168642,-0.0534254720075813,0.0018679248385871287,0.0020561245165569507,0.0015992756487434032,0.0014436992483548628,1.863427270620869,65.69965870307217,True,True,False,0.5123287671232877,0.5095890410958904,0.7205479452054795,0.4904109589041096,0.9178082191780822,0.8465753424657534,0.0022261048699954156,-0.008752803688836353,train
btc_5m,41,2026-01-30 13:55:00,2026-01-30 14:00:00,2026-01-30 15:55:00,82704.8,82704.9,82851.2,82553.2234375,-0.0018327420234376,0.4,-1,-0.0017689399297986,-0.0031689399297986,-0.004812002209261257,-0.0008022113972009359,-0.02245619924188602,-0.060242141205479105,0.0020936914584562694,0.0020194313590827426,0.0012819755178984393,0.0013614326006049305,0.5044833815933971,44.32733419508842,True,False,False,0.6082191780821918,0.43561643835616437,0.5013698630136987,0.410958904109589,0.10410958904109589,0.4136986301369863,0.012791261460929348,-0.004454391456854334,train
btc_5m,42,2026-01-30 15:55:00,2026-01-30 16:00:00,2026-01-30 17:55:00,82851.2,82851.0,82908.2,82282.74375,-0.0068611709908848,0.2,-1,-0.000690396012118,-0.002090396012118,0.0017701511883227994,0.006446753846247155,0.005024442907917592,-0.02410778122898205,0.004013973243598176,0.002659201744278365,0.002495302708879305,0.0018542237977184231,0.6148876610045789,38.64111247208009,True,True,False,0.9013698630136986,0.7041095890410959,0.8684931506849315,0.6054794520547945,0.2219178082191781,0.2821917808219178,0.007471243557712004,-0.004080819784915146,train
btc_5m,43,2026-01-30 17:55:00,2026-01-30 18:00:00,2026-01-30 19:55:00,82908.2,82908.3,84200.1,83122.4875,0.0025846357778845,0.6,1,0.0155810696878357,0.0141810696878357,0.0006879803792823047,-0.0023644872071013623,0.0032344759072082674,-0.015581717040388021,0.0037480209034409886,0.0032825964942752002,0.0028016051261674784,0.0022598092899910843,0.5079820850887095,45.164773260726584,False,True,False,0.7945205479452054,0.9068493150684932,0.8465753424657534,0.7863013698630137,0.10410958904109589,0.37534246575342467,0.020375523319136946,-0.012969750917580014,train
btc_5m,44,2026-01-30 19:55:00,2026-01-30 20:00:00,2026-01-30 21:55:00,84200.1,84200.0,84248.8,84178.759375,-0.0002534513023144,0.4,-1,-0.0005795724465558,-0.0019795724465558,0.015582294634306493,0.0180799663381086,0.01600630357556576,0.00262802544433538,0.004542453037466698,0.004060878655594103,0.0034867896263502253,0.0029287706972210645,0.7775189825277333,64.27470155499766,True,True,True,0.915068493150685,1.0,0.936986301369863,1.0,0.40821917808219177,0.7890410958904109,0.0033741092636581094,-0.008301662707838497,train
btc_5m,45,2026-01-30 21:55:00,2026-01-30 22:00:00,2026-01-30 23:55:00,84248.8,84248.3,84211.4,84408.94375,0.0019008430980618,0.6,1,-0.000437991033647,-0.001837991033647,0.0005783841111828281,0.01686879610675529,0.017851619887110592,-0.002866577505296397,0.003435113220208088,0.0038877738054165483,0.001963188439501386,0.0027956382983172854,0.5973652351244715,57.44798583444007,True,True,True,0.5945205479452055,0.9068493150684932,0.5863013698630137,0.8958904109589041,0.2191780821917808,0.6657534246575343,0.0005175178608944897,-0.004384658206753267,train
btc_5m,46,2026-01-30 23:55:00,2026-01-31 00:00:00,2026-01-31 01:55:00,84211.4,84211.5,83966.9,84070.659375,-0.00167127758237,0.8,1,-0.0029045914156617,-0.0043045914156617,-0.0004439232368889101,0.01571858995853237,0.022969977101694017,-0.004648677910328858,0.0016195352806547881,0.0031993392026891036,0.001111252770866556,0.0023832728552941177,0.5145345709273725,54.41939239970369,True,True,True,0.08767123287671233,0.6876712328767123,0.16164383561643836,0.7671232876712328,0.10136986301369863,0.5972602739726027,0.00033249615551311784,-0.0041573894301847325,train
btc_5m,47,2026-01-31 01:55:00,2026-01-31 02:00:00,2026-01-31 03:55:00,83966.9,83967.0,83986.4,83888.8609375,-0.0009294026872493,0.4,-1,-0.0002310431479033,-0.0016310431479033,-0.002903407377148448,-0.002769592910222385,0.010374864478182255,0.018558414304256532,0.001113682891710909,0.0020615266253726193,0.000771216157830805,0.0013583035837652236,0.8202270544824971,40.859798605731335,False,True,True,0.04657534246575343,0.2328767123287671,0.010958904109589041,0.16712328767123288,0.5041095890410959,0.23013698630136986,0.0026677146974407595,-0.002279466933438057,train
btc_5m,48,2026-01-31 03:55:00,2026-01-31 04:00:00,2026-01-31 05:55:00,83986.4,83986.4,83961.9,84505.978125,0.0061864554856501,1.0,1,-0.0002917138965355,-0.0016917138965355,0.00023223436854280521,-0.003114584421380573,0.01549607761580929,0.01628128444874144,0.0009192956637424126,0.0012188646680362104,0.0006053049851221903,0.0008453414219139366,0.6266429116585273,36.620926243567595,False,True,True,0.0,0.0,0.0,0.0,0.2136986301369863,0.1643835616438356,0.001475238848194671,-0.0014883362068144335,train
